,importance,name
614,0.00031673311533460876,"sensor3__fft_coefficient__attr_""abs""__coeff_3"
483,0.00031282588167671566,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6"
72,0.0003091174349399348,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""var"""
562,0.0003034669323810283,sensor2__variance
1049,0.00029997913474737485,"sensor3__cwt_coefficients__coeff_11__w_10__widths_(2, 5, 10, 20)"
199,0.0002977185110829394,"sensor3__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)"
970,0.0002969288382885783,sensor3__root_mean_square
1076,0.000294693113844676,"sensor3__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)"
97,0.00029353400029832573,"sensor1__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)"
1064,0.00029277142219849735,"sensor3__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)"
38,0.0002925183338231378,"sensor0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4"
331,0.00029049892588183283,"sensor0__fft_coefficient__attr_""imag""__coeff_6"
1063,0.00028720670626842756,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var"""
20,0.00028608379640598783,"sensor2__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max"""
888,0.00028496125130007496,"sensor3__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)"
879,0.000284472661861911,sensor2__quantile__q_0.2
701,0.0002843664330607903,"sensor1__fft_coefficient__attr_""imag""__coeff_8"
724,0.0002834702339500276,"sensor3__fft_coefficient__attr_""angle""__coeff_5"
48,0.0002795912430605382,sensor1__last_location_of_minimum
312,0.00027786999343629485,sensor0__quantile__q_0.8
302,0.0002763347862466963,"sensor2__linear_trend__attr_""intercept"""
459,0.00027387245830791883,sensor2__abs_energy
281,0.00027318578334821904,sensor3__spkt_welch_density__coeff_5
465,0.0002721679955154522,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2"
347,0.00027171593111020154,"sensor1__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6"
176,0.0002683723087485524,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2"
503,0.0002665109519825211,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_9
1149,0.00026574334928113156,sensor1__quantile__q_0.4
453,0.00026450894594763906,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""min"""
663,0.00025883449972738035,"sensor3__fft_coefficient__attr_""real""__coeff_1"
1024,0.0002570638728816492,"sensor3__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)"
402,0.0002546383672187376,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4"
563,0.0002541185095248458,sensor2__standard_deviation
204,0.00024335296436330748,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max"""
707,0.00024308938919944594,"sensor3__fft_coefficient__attr_""real""__coeff_7"
125,0.0002399407704006463,"sensor1__linear_trend__attr_""intercept"""
920,0.00023954733888225047,"sensor3__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)"
732,0.00023844520425461824,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2"
1160,0.00022955156561713943,"sensor3__cwt_coefficients__coeff_12__w_20__widths_(2, 5, 10, 20)"
406,0.00022740685440052018,"sensor3__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)"
117,0.00022613353138286447,sensor0__skewness
255,0.00022528322394587563,"sensor2__cwt_coefficients__coeff_14__w_10__widths_(2, 5, 10, 20)"
950,0.00022092425935404302,sensor0__index_mass_quantile__q_0.6
606,0.0002203609929661299,"sensor0__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)"
252,0.00021993030388658602,sensor0__cid_ce__normalize_True
388,0.00021945910564955245,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var"""
743,0.0002178437603994388,"sensor1__fft_coefficient__attr_""abs""__coeff_4"
435,0.00021569325735992415,"sensor1__fft_coefficient__attr_""abs""__coeff_3"
929,0.00021186946202065296,sensor2__energy_ratio_by_chunks__num_segments_10__segment_focus_6
488,0.0002116504560491527,"sensor0__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6"
348,0.00021008892213080697,sensor2__number_crossing_m__m_0
23,0.00020790216191931665,"sensor0__cwt_coefficients__coeff_11__w_5__widths_(2, 5, 10, 20)"
1006,0.00020769961605288518,"sensor3__cwt_coefficients__coeff_14__w_20__widths_(2, 5, 10, 20)"
1075,0.00020723114536996156,sensor2__autocorrelation__lag_6
1118,0.00020472315092571032,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.2"
700,0.0002038273760735541,"sensor2__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)"
649,0.00020258662014004724,"sensor3__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean"""
561,0.00020212840316123263,sensor1__first_location_of_maximum
207,0.0002016988097510631,"sensor0__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)"
415,0.00019825390786542573,"sensor1__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)"
792,0.0001978097621436909,"sensor3__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC"""
490,0.0001972909655246227,sensor1__ar_coefficient__coeff_6__k_10
1010,0.00019715526348838082,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0"
859,0.00019355003360243636,sensor2__first_location_of_minimum
1029,0.00019353456381660913,"sensor2__cwt_coefficients__coeff_4__w_5__widths_(2, 5, 10, 20)"
926,0.0001908911146207828,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6"
660,0.00019065083030565003,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2"
639,0.00019034959636088315,"sensor1__fft_coefficient__attr_""abs""__coeff_8"
375,0.0001836091271319581,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min"""
976,0.00017890964433707503,"sensor3__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)"
832,0.00017802573387516924,"sensor3__fft_aggregated__aggtype_""centroid"""
284,0.00017796032686130922,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var"""
211,0.00017610182733005666,"sensor2__cwt_coefficients__coeff_13__w_10__widths_(2, 5, 10, 20)"
645,0.0001736985728783653,"sensor3__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)"
520,0.00017115873753136246,"sensor0__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)"
355,0.00017042911181177728,"sensor2__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)"
418,0.00016990693260592957,sensor3__autocorrelation__lag_6
627,0.0001678209040270915,"sensor2__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var"""
366,0.00016677629960901044,"sensor2__cwt_coefficients__coeff_14__w_2__widths_(2, 5, 10, 20)"
1001,0.00016498597768363265,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2"
504,0.00016450689045205527,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0"
233,0.00016332474542443776,"sensor1__linear_trend__attr_""pvalue"""
937,0.00016313876089392595,"sensor2__fft_coefficient__attr_""angle""__coeff_1"
185,0.0001627294590976443,"sensor0__agg_autocorrelation__f_agg_""median""__maxlag_40"
1070,0.00016271884089856796,sensor1__max_langevin_fixed_point__m_3__r_30
37,0.00016235390828835922,"sensor0__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6"
718,0.00016216206250469614,sensor3__quantile__q_0.9
190,0.00016185079073233327,"sensor1__cwt_coefficients__coeff_3__w_10__widths_(2, 5, 10, 20)"
874,0.0001614914813988114,"sensor3__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.4"
437,0.0001613185923080981,"sensor3__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)"
769,0.00016129022901104962,"sensor1__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6"
455,0.00016085108549031586,sensor0__approximate_entropy__m_2__r_0.7
338,0.00016030667049358457,"sensor2__fft_aggregated__aggtype_""variance"""
778,0.0001599440382451506,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6"
170,0.0001596422782274079,"sensor0__fft_coefficient__attr_""abs""__coeff_0"
1040,0.00015754721173596339,"sensor3__fft_coefficient__attr_""real""__coeff_6"
685,0.00015481114738166618,sensor3__friedrich_coefficients__coeff_3__m_3__r_30
1126,0.00015340060706847162,"sensor0__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)"
469,0.00015320475968913104,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0"
31,0.00015184856215139285,"sensor1__cwt_coefficients__coeff_3__w_5__widths_(2, 5, 10, 20)"
1203,0.00015112816859016764,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var"""
494,0.00015095962069006701,"sensor1__fft_coefficient__attr_""real""__coeff_5"
931,0.00014780982561777564,sensor3__cid_ce__normalize_False
705,0.0001460794737449288,"sensor1__fft_coefficient__attr_""angle""__coeff_2"
262,0.00014442378088545663,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.2"
101,0.00014405062687705583,"sensor1__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""mean"""
80,0.00014232088380067818,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6"
230,0.00014215838408644107,"sensor0__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""max"""
631,0.0001394399847027865,"sensor3__cwt_coefficients__coeff_12__w_5__widths_(2, 5, 10, 20)"
899,0.00013935370066393908,sensor0__autocorrelation__lag_6
342,0.00013916656646972142,"sensor2__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0"
529,0.00013915488932235963,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_0
1022,0.00013744910443130905,"sensor2__linear_trend__attr_""slope"""
335,0.00013535790590297873,"sensor3__cwt_coefficients__coeff_13__w_2__widths_(2, 5, 10, 20)"
41,0.00013533673578643062,"sensor0__fft_coefficient__attr_""abs""__coeff_2"
1133,0.0001307349381307478,"sensor2__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)"
66,0.00012903531430855003,"sensor0__fft_coefficient__attr_""abs""__coeff_6"
414,0.00012675303066318045,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_7
673,0.00012469174870627825,"sensor3__linear_trend__attr_""rvalue"""
532,0.00012282651831698529,"sensor3__fft_coefficient__attr_""imag""__coeff_2"
1138,0.00012255824624342527,"sensor3__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)"
272,0.00012241377418930173,sensor0__count_above__t_0
234,0.00012201024935187661,sensor0__count_above_mean
36,0.0001215179757494464,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min"""
254,0.00012129936658605114,sensor1__energy_ratio_by_chunks__num_segments_10__segment_focus_4
604,0.00012123927680556746,sensor3__partial_autocorrelation__lag_3
1140,0.00012103304880717872,sensor2__autocorrelation__lag_3
803,0.00011917081266826272,sensor2__spkt_welch_density__coeff_5
1128,0.00011883244791977556,"sensor0__fft_aggregated__aggtype_""kurtosis"""
729,0.00011817782473969774,sensor1__index_mass_quantile__q_0.9
880,0.00011768733315649215,"sensor2__fft_coefficient__attr_""imag""__coeff_7"
380,0.00011680668059400221,"sensor2__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.4"
618,0.00011589288053250141,"sensor2__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""mean"""
655,0.00011226662603591758,"sensor1__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.2"
842,0.00011173592257740523,sensor1__c3__lag_3
181,0.00011158617493863132,"sensor2__linear_trend__attr_""pvalue"""
1039,0.00011133540466220983,"sensor3__cwt_coefficients__coeff_10__w_20__widths_(2, 5, 10, 20)"
319,0.00011082680109493483,sensor2__median
963,0.00011074841394953393,"sensor3__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8"
882,0.00011064282921906879,sensor1__energy_ratio_by_chunks__num_segments_10__segment_focus_7
633,0.00011063951461895498,"sensor0__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""max"""
400,0.00011062716735043062,"sensor0__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.0"
220,0.0001106113376621105,sensor0__index_mass_quantile__q_0.8
708,0.00011053095342994262,sensor1__autocorrelation__lag_3
383,0.00011048574640634425,"sensor1__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)"
1094,0.00011032191056700074,"sensor2__fft_coefficient__attr_""imag""__coeff_1"
143,0.00011017870674915748,"sensor0__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)"
412,0.00011007533562527167,"sensor1__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""min"""
1220,0.0001098374732460185,"sensor2__change_quantiles__f_agg_""mean""__isabs_False__qh_0.2__ql_0.0"
368,0.0001098341711674354,"sensor0__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min"""
954,0.00010981091917988884,"sensor3__cwt_coefficients__coeff_5__w_20__widths_(2, 5, 10, 20)"
537,0.00010976268363766136,"sensor3__fft_coefficient__attr_""abs""__coeff_9"
519,0.00010962020205466788,sensor2__index_mass_quantile__q_0.6
910,0.00010954327639337586,sensor1__friedrich_coefficients__coeff_3__m_3__r_30
178,0.00010947764103712695,"sensor1__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)"
304,0.00010913795397476502,sensor2__ar_coefficient__coeff_1__k_10
34,0.0001090128866820339,"sensor1__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""min"""
249,0.00010880880141721679,"sensor1__fft_coefficient__attr_""real""__coeff_4"
675,0.00010880330915737035,sensor1__lempel_ziv_complexity__bins_3
617,0.00010874708949200454,sensor0__friedrich_coefficients__coeff_2__m_3__r_30
698,0.00010863271778111943,sensor2__time_reversal_asymmetry_statistic__lag_3
723,0.00010834717604703255,"sensor3__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.6"
785,0.00010818143485355094,"sensor2__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)"
650,0.00010775164512319345,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.6"
544,0.00010726635868545036,sensor1__friedrich_coefficients__coeff_1__m_3__r_30
881,0.0001072189201923786,sensor3__ar_coefficient__coeff_4__k_10
599,0.00010699040394564796,"sensor3__agg_autocorrelation__f_agg_""mean""__maxlag_40"
988,0.00010696625634250991,"sensor3__fft_coefficient__attr_""abs""__coeff_1"
408,0.00010693901268092861,"sensor0__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)"
777,0.00010687229437229438,sensor0__ar_coefficient__coeff_2__k_10
162,0.00010667966781367517,sensor0__max_langevin_fixed_point__m_3__r_30
786,0.000106478186228517,sensor3__lempel_ziv_complexity__bins_3
409,0.00010643644450583169,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max"""
11,0.0001058880297380053,"sensor0__cwt_coefficients__coeff_10__w_5__widths_(2, 5, 10, 20)"
500,0.00010582940868655144,"sensor3__fft_coefficient__attr_""angle""__coeff_1"
978,0.00010559740506629913,sensor2__ratio_beyond_r_sigma__r_1.5
179,0.00010552092609082816,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var"""
333,0.00010450727849563184,"sensor0__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)"
974,0.0001042192488628503,"sensor2__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)"
174,0.00010200575764981199,"sensor2__cwt_coefficients__coeff_13__w_20__widths_(2, 5, 10, 20)"
62,0.0001017262760853114,"sensor2__fft_coefficient__attr_""real""__coeff_4"
1157,0.00010094739974005229,sensor3__approximate_entropy__m_2__r_0.9
589,0.0001005736029719745,sensor2__maximum
341,0.0001002425928774172,sensor1__time_reversal_asymmetry_statistic__lag_2
478,9.793191434886227e-05,"sensor1__fft_coefficient__attr_""abs""__coeff_2"
711,9.793183166022575e-05,"sensor0__fft_coefficient__attr_""real""__coeff_6"
995,9.602888506492843e-05,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.2"
1088,9.411820770339659e-05,sensor3__energy_ratio_by_chunks__num_segments_10__segment_focus_1
390,9.38587841129157e-05,sensor1__spkt_welch_density__coeff_8
45,9.36714071619335e-05,"sensor2__fft_coefficient__attr_""real""__coeff_7"
635,9.332265520649068e-05,sensor1__approximate_entropy__m_2__r_0.3
765,9.198707285775391e-05,sensor3__number_crossing_m__m_0
907,9.15188384444471e-05,sensor0__time_reversal_asymmetry_statistic__lag_2
699,9.008944798831116e-05,"sensor1__fft_coefficient__attr_""imag""__coeff_2"
305,8.763172490293953e-05,"sensor2__fft_coefficient__attr_""real""__coeff_1"
1032,8.755712340567458e-05,"sensor1__fft_coefficient__attr_""imag""__coeff_4"
1093,8.484486873508352e-05,"sensor2__fft_coefficient__attr_""angle""__coeff_2"
775,8.484486873508352e-05,"sensor3__linear_trend__attr_""pvalue"""
318,8.464789570807786e-05,"sensor0__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.0"
1071,8.45663447357153e-05,sensor2__quantile__q_0.1
1098,8.444681988241581e-05,"sensor1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.4__ql_0.0"
95,8.414909845936449e-05,sensor0__quantile__q_0.2
51,8.39234855825599e-05,"sensor1__cwt_coefficients__coeff_5__w_5__widths_(2, 5, 10, 20)"
569,8.320834341556223e-05,sensor2__cid_ce__normalize_True
671,8.230241365800379e-05,"sensor1__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.6"
292,8.137927261616145e-05,"sensor3__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""min"""
1027,8.09311521761772e-05,"sensor2__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean"""
904,8.083839994542555e-05,sensor2__partial_autocorrelation__lag_6
186,8.062280264592472e-05,sensor0__energy_ratio_by_chunks__num_segments_10__segment_focus_8
647,8.050873366895624e-05,sensor2__approximate_entropy__m_2__r_0.1
756,8.047428897400375e-05,"sensor3__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.4"
923,8.038258038258039e-05,sensor3__mean
75,7.898078874255093e-05,"sensor0__fft_coefficient__attr_""abs""__coeff_7"
1078,7.555018947318089e-05,sensor3__maximum
209,7.540992879718864e-05,sensor0__permutation_entropy__dimension_4__tau_1
1053,7.512094233992225e-05,sensor1__autocorrelation__lag_9
450,7.503710299792225e-05,"sensor1__agg_linear_trend__attr_""rvalue""__chunk_len_10__f_agg_""var"""
697,7.414115511864703e-05,sensor0__ar_coefficient__coeff_3__k_10
1188,6.9749209231343e-05,"sensor2__fft_coefficient__attr_""abs""__coeff_5"
324,6.910844810008466e-05,"sensor1__cwt_coefficients__coeff_4__w_2__widths_(2, 5, 10, 20)"
696,6.772960550600731e-05,"sensor1__change_quantiles__f_agg_""var""__isabs_False__qh_0.2__ql_0.0"
1117,6.766836789321531e-05,"sensor1__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)"
1214,6.75237722141102e-05,"sensor2__cwt_coefficients__coeff_5__w_2__widths_(2, 5, 10, 20)"
1019,6.752216906658436e-05,sensor1__energy_ratio_by_chunks__num_segments_10__segment_focus_6
551,6.60069945929171e-05,"sensor1__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC"""
826,6.588274539237763e-05,"sensor1__fft_coefficient__attr_""angle""__coeff_8"
89,6.348441015750563e-05,sensor0__energy_ratio_by_chunks__num_segments_10__segment_focus_9
890,6.33245852581078e-05,"sensor3__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)"
921,6.051609762242383e-05,sensor3__sum_values
1142,5.644133792167275e-05,"sensor0__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC"""
651,5.643193047205191e-05,sensor1__number_cwt_peaks__n_5
875,5.6358123773854106e-05,sensor0__fourier_entropy__bins_5
493,5.633468029474686e-05,"sensor0__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean"""
1135,5.633200228180262e-05,"sensor3__fft_coefficient__attr_""imag""__coeff_4"
1096,5.627454181649598e-05,sensor2__autocorrelation__lag_9
783,5.612792167587633e-05,"sensor3__fft_coefficient__attr_""real""__coeff_9"
644,5.602740550345167e-05,"sensor0__fft_coefficient__attr_""real""__coeff_4"
377,5.5984521579002154e-05,sensor1__permutation_entropy__dimension_3__tau_1
224,5.59229747068148e-05,"sensor0__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)"
987,5.590887246958139e-05,"sensor1__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0"
751,5.5899956085699476e-05,"sensor1__fft_aggregated__aggtype_""kurtosis"""
1243,5.5892500769706124e-05,"sensor1__fft_coefficient__attr_""abs""__coeff_0"
226,5.5888367113468996e-05,sensor0__partial_autocorrelation__lag_1
802,5.58744373839252e-05,sensor3__quantile__q_0.4
630,5.586861157871522e-05,"sensor1__change_quantiles__f_agg_""var""__isabs_True__qh_0.6__ql_0.4"
1139,5.5865888589120485e-05,sensor2__skewness
381,5.586125401353561e-05,sensor1__index_mass_quantile__q_0.4
1228,5.584535624589026e-05,"sensor1__fft_coefficient__attr_""abs""__coeff_10"
1122,5.580697628757568e-05,"sensor3__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""max"""
124,5.5783891370226156e-05,"sensor0__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0"
678,5.578141644357835e-05,sensor1__approximate_entropy__m_2__r_0.7
513,5.576676784687826e-05,sensor3__autocorrelation__lag_9
1230,5.5761709636642983e-05,"sensor1__fft_coefficient__attr_""imag""__coeff_6"
264,5.574897197349192e-05,"sensor2__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var"""
1185,5.573470066911287e-05,sensor2__time_reversal_asymmetry_statistic__lag_1
525,5.573212218107771e-05,"sensor2__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.6"
1028,5.5729593387900056e-05,"sensor0__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)"
909,5.570924746809795e-05,"sensor3__fft_coefficient__attr_""real""__coeff_10"
1211,5.570873940258291e-05,"sensor3__agg_linear_trend__attr_""intercept""__chunk_len_10__f_agg_""var"""
1225,5.5703947446558686e-05,sensor0__ar_coefficient__coeff_7__k_10
1145,5.569310046746615e-05,"sensor2__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0"
548,5.5658181806920425e-05,"sensor2__agg_linear_trend__attr_""intercept""__chunk_len_5__f_agg_""mean"""
1103,5.562752059519207e-05,"sensor3__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.0"
321,5.56102287486526e-05,"sensor0__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0"
268,5.5547881805357725e-05,sensor0__approximate_entropy__m_2__r_0.9
13,5.553260138604991e-05,sensor1__energy_ratio_by_chunks__num_segments_10__segment_focus_5
1197,5.540695756247089e-05,"sensor0__linear_trend__attr_""slope"""
359,5.5307717809408806e-05,sensor0__energy_ratio_by_chunks__num_segments_10__segment_focus_0
524,5.5285079960778765e-05,sensor1__ar_coefficient__coeff_1__k_10
1056,5.5181635492908383e-05,sensor1__median
1000,5.510702424222584e-05,"sensor3__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)"
